Orthogroup	Clus_ATCC42720	Clus_L17
OG0003763	CLUG_04676	E0198_003824
OG0003764	CLUG_04677	E0198_003823
OG0003765	CLUG_04678	E0198_003822
OG0003766	CLUG_04679	E0198_003821
OG0003767	CLUG_04680	E0198_003820
OG0003768	CLUG_04681	E0198_003819
OG0003769	CLUG_04682	E0198_003818
OG0003770	CLUG_04683	E0198_003817
OG0003771	CLUG_04684	E0198_003816
OG0003772	CLUG_04686	E0198_003815
OG0003773	CLUG_04687	E0198_003814
OG0003774	CLUG_04688	E0198_003812
OG0003775	CLUG_04690	E0198_003809
OG0003776	CLUG_04692	E0198_003807
OG0003777	CLUG_04693	E0198_003806
OG0003778	CLUG_04694	E0198_003805
OG0003779	CLUG_04695	E0198_003804
OG0003780	CLUG_04696	E0198_003803
OG0003781	CLUG_04697	E0198_003802
OG0003782	CLUG_04698	E0198_003801
OG0003783	CLUG_04700	E0198_003800
OG0003784	CLUG_04702	E0198_003799
OG0003785	CLUG_04703	E0198_003798
OG0003786	CLUG_04705	E0198_003796
OG0003787	CLUG_04706	E0198_003795
OG0003788	CLUG_04707	E0198_003794
OG0003789	CLUG_04708	E0198_003793
OG0003790	CLUG_04709	E0198_003792
OG0003791	CLUG_04710	E0198_003791
OG0003792	CLUG_04712	E0198_003789
OG0003793	CLUG_04713	E0198_003788
OG0003794	CLUG_04715	E0198_003787
OG0003795	CLUG_04716	E0198_003786
OG0003796	CLUG_04717	E0198_003785
OG0003797	CLUG_04718	E0198_003784
OG0003798	CLUG_04719	E0198_003783
OG0003799	CLUG_04723	E0198_003782
OG0003800	CLUG_04724	E0198_003781
OG0003801	CLUG_04725	E0198_003780
OG0003802	CLUG_04726	E0198_003778
OG0003803	CLUG_04727	E0198_003777
OG0003804	CLUG_04728	E0198_003776
OG0003805	CLUG_04729	E0198_003775
OG0003806	CLUG_04730	E0198_003774
OG0003807	CLUG_04731	E0198_003773
OG0003808	CLUG_04732	E0198_003772
OG0003809	CLUG_04733	E0198_003771
OG0003810	CLUG_04735	E0198_003770
OG0003811	CLUG_04736	E0198_003769
OG0003812	CLUG_04737	E0198_003768
OG0003813	CLUG_04739	E0198_003767
OG0003814	CLUG_04740	E0198_003766
OG0003815	CLUG_04741	E0198_003764
OG0003816	CLUG_04742	E0198_003763
OG0003817	CLUG_04743	E0198_003762
OG0003818	CLUG_04744	E0198_003761
OG0003819	CLUG_04745	E0198_003760
OG0003820	CLUG_04746	E0198_003759
OG0003821	CLUG_04747	E0198_003758
OG0003822	CLUG_04749	E0198_003756
OG0003823	CLUG_04750	E0198_003755
OG0003824	CLUG_04751	E0198_003754
OG0003825	CLUG_04752	E0198_003753
OG0003826	CLUG_04755	E0198_003752
OG0003827	CLUG_04757	E0198_003750
OG0003828	CLUG_04758	E0198_003749
OG0003829	CLUG_04759	E0198_003748
OG0003830	CLUG_04760	E0198_003747
OG0003831	CLUG_04761	E0198_003746
OG0003832	CLUG_04762	E0198_003745
OG0003833	CLUG_04763	E0198_003744
OG0003834	CLUG_04764	E0198_003743
OG0003835	CLUG_04766	E0198_003741
OG0003836	CLUG_04767	E0198_003740
OG0003837	CLUG_04768	E0198_003739
OG0003838	CLUG_04769	E0198_003738
OG0003839	CLUG_04770	E0198_003737
OG0003840	CLUG_04771	E0198_003736
OG0003841	CLUG_04772	E0198_003735
OG0003842	CLUG_04774	E0198_003734
OG0003843	CLUG_04775	E0198_003733
OG0003844	CLUG_04776	E0198_003732
OG0003845	CLUG_04777	E0198_003731
OG0003846	CLUG_04778	E0198_003730
OG0003847	CLUG_04781	E0198_003728
OG0003848	CLUG_04782	E0198_003727
OG0003849	CLUG_04783	E0198_003726
OG0003850	CLUG_04784	E0198_003725
OG0003851	CLUG_04786	E0198_003722
OG0003852	CLUG_04787	E0198_003721
OG0003853	CLUG_04788	E0198_003720
OG0003854	CLUG_04789	E0198_003719
OG0003855	CLUG_04791	E0198_003717
OG0003856	CLUG_04792	E0198_003716
OG0003857	CLUG_04793	E0198_003715
OG0003858	CLUG_04794	E0198_003714
OG0003859	CLUG_04795	E0198_003713
OG0003860	CLUG_04796	E0198_003712
OG0003861	CLUG_04797	E0198_003711
OG0003862	CLUG_04798	E0198_003710
OG0003863	CLUG_04799	E0198_003709
OG0003864	CLUG_04800	E0198_003708
OG0003865	CLUG_04801	E0198_003707
OG0003866	CLUG_04802	E0198_003706
OG0003867	CLUG_04803	E0198_003705
OG0003868	CLUG_04804	E0198_003704
OG0003869	CLUG_04805	E0198_003703
OG0003870	CLUG_04806	E0198_003702
OG0003871	CLUG_04807	E0198_003701
OG0003872	CLUG_04808	E0198_003700
OG0003873	CLUG_04809	E0198_003699
OG0003874	CLUG_04810	E0198_003698
OG0003875	CLUG_04811	E0198_003697
OG0003876	CLUG_04812	E0198_003694
OG0003877	CLUG_04813	E0198_003693
OG0003878	CLUG_04814	E0198_003692
OG0003879	CLUG_04817	E0198_003691
OG0003880	CLUG_04818	E0198_003690
OG0003881	CLUG_04819	E0198_003689
OG0003882	CLUG_04820	E0198_003687
OG0003883	CLUG_04821	E0198_003686
OG0003884	CLUG_04824	E0198_003684
OG0003885	CLUG_04825	E0198_003683
OG0003886	CLUG_04826	E0198_003682
OG0003887	CLUG_04829	E0198_005057
OG0003888	CLUG_04842	E0198_004658
OG0003889	CLUG_04845	E0198_004656
OG0003890	CLUG_04848	E0198_004652
OG0003891	CLUG_04849	E0198_004651
OG0003892	CLUG_04851	E0198_004649
OG0003893	CLUG_04852	E0198_004648
OG0003894	CLUG_04853	E0198_004647
OG0003895	CLUG_04854	E0198_004646
OG0003896	CLUG_04856	E0198_004644
OG0003897	CLUG_04857	E0198_004643
OG0003898	CLUG_04860	E0198_004639
OG0003899	CLUG_04862	E0198_004638
OG0003900	CLUG_04863	E0198_004637
OG0003901	CLUG_04866	E0198_004634
OG0003902	CLUG_04868	E0198_004633
OG0003903	CLUG_04870	E0198_004632
OG0003904	CLUG_04872	E0198_004631
OG0003905	CLUG_04873	E0198_004630
OG0003906	CLUG_04875	E0198_004629
OG0003907	CLUG_04876	E0198_004628
OG0003908	CLUG_04877	E0198_004627
OG0003909	CLUG_04878	E0198_004626
OG0003910	CLUG_04879	E0198_004625
OG0003911	CLUG_04880	E0198_004624
OG0003912	CLUG_04882	E0198_004623
OG0003913	CLUG_04884	E0198_004622
OG0003914	CLUG_04887	E0198_004621
OG0003915	CLUG_04888	E0198_004620
OG0003916	CLUG_04889	E0198_004619
OG0003917	CLUG_04893	E0198_004617
OG0003918	CLUG_04894	E0198_004616
OG0003919	CLUG_04898	E0198_004613
OG0003920	CLUG_04903	E0198_004608
OG0003921	CLUG_04904	E0198_004607
OG0003922	CLUG_04905	E0198_004606
OG0003923	CLUG_04906	E0198_004605
OG0003924	CLUG_04909	E0198_004603
OG0003925	CLUG_04911	E0198_004602
OG0003926	CLUG_04912	E0198_004601
OG0003927	CLUG_04915	E0198_004600
OG0003928	CLUG_04917	E0198_004599
OG0003929	CLUG_04918	E0198_004598
OG0003930	CLUG_04919	E0198_004597
OG0003931	CLUG_04920	E0198_004595
OG0003932	CLUG_04922	E0198_004594
OG0003933	CLUG_04924	E0198_004593
OG0003934	CLUG_04925	E0198_004592
OG0003935	CLUG_04927	E0198_004591
OG0003936	CLUG_04928	E0198_004590
OG0003937	CLUG_04929	E0198_004589
OG0003938	CLUG_04932	E0198_004588
OG0003939	CLUG_04933	E0198_004587
OG0003940	CLUG_04934	E0198_004586
OG0003941	CLUG_04935	E0198_004585
OG0003942	CLUG_04937	E0198_004584
OG0003943	CLUG_04938	E0198_004583
OG0003944	CLUG_04939	E0198_004582
OG0003945	CLUG_04940	E0198_004581
OG0003946	CLUG_04942	E0198_004580
OG0003947	CLUG_04945	E0198_004579
OG0003948	CLUG_04947	E0198_004578
OG0003949	CLUG_04950	E0198_004577
OG0003950	CLUG_04951	E0198_004576
OG0003951	CLUG_04952	E0198_004575
OG0003952	CLUG_04957	E0198_004574
OG0003953	CLUG_04958	E0198_004573
OG0003954	CLUG_04959	E0198_004572
OG0003955	CLUG_04960	E0198_004571
OG0003956	CLUG_04961	E0198_004570
OG0003957	CLUG_04962	E0198_004569
OG0003958	CLUG_04963	E0198_004568
OG0003959	CLUG_04964	E0198_004567
OG0003960	CLUG_04965	E0198_004566
OG0003961	CLUG_04966	E0198_004565
OG0003962	CLUG_04967	E0198_004564
OG0003963	CLUG_04968	E0198_004563
OG0003964	CLUG_04969	E0198_004562
OG0003965	CLUG_04972	E0198_004560
OG0003966	CLUG_04973	E0198_004559
OG0003967	CLUG_04974	E0198_004558
OG0003968	CLUG_04975	E0198_004557
OG0003969	CLUG_04976	E0198_004556
OG0003970	CLUG_04977	E0198_004555
OG0003971	CLUG_04978	E0198_004554
OG0003972	CLUG_04979	E0198_004553
OG0003973	CLUG_04980	E0198_004552
OG0003974	CLUG_04982	E0198_004550
OG0003975	CLUG_04985	E0198_004548
OG0003976	CLUG_04986	E0198_004547
OG0003977	CLUG_04988	E0198_004545
OG0003978	CLUG_04989	E0198_004544
OG0003979	CLUG_04990	E0198_004543
OG0003980	CLUG_04992	E0198_004541
OG0003981	CLUG_04993	E0198_004540
OG0003982	CLUG_04994	E0198_004539
OG0003983	CLUG_04996	E0198_004538
OG0003984	CLUG_04997	E0198_004537
OG0003985	CLUG_04998	E0198_004536
OG0003986	CLUG_05000	E0198_004535
OG0003987	CLUG_05002	E0198_004533
OG0003988	CLUG_05003	E0198_004532
OG0003989	CLUG_05011	E0198_004525
OG0003990	CLUG_05012	E0198_004524
OG0003991	CLUG_05014	E0198_004523
OG0003992	CLUG_05015	E0198_004522
OG0003993	CLUG_05018	E0198_004521
OG0003994	CLUG_05020	E0198_004518
OG0003995	CLUG_05022	E0198_004516
OG0003996	CLUG_05023	E0198_004514
OG0003997	CLUG_05024	E0198_004513
OG0003998	CLUG_05025	E0198_004512
OG0003999	CLUG_05027	E0198_004511
OG0004000	CLUG_05028	E0198_004510
OG0004001	CLUG_05030	E0198_004509
OG0004002	CLUG_05031	E0198_004508
OG0004003	CLUG_05032	E0198_004507
OG0004004	CLUG_05035	E0198_004504
OG0004005	CLUG_05036	E0198_004503
OG0004006	CLUG_05037	E0198_004502
OG0004007	CLUG_05038	E0198_004501
OG0004008	CLUG_05039	E0198_004500
OG0004009	CLUG_05040	E0198_004499
OG0004010	CLUG_05042	E0198_004498
OG0004011	CLUG_05046	E0198_004497
OG0004012	CLUG_05048	E0198_004495
OG0004013	CLUG_05050	E0198_004494
OG0004014	CLUG_05051	E0198_004493
OG0004015	CLUG_05052	E0198_004492
OG0004016	CLUG_05053	E0198_004491
OG0004017	CLUG_05054	E0198_004490
OG0004018	CLUG_05055	E0198_004489
OG0004019	CLUG_05056	E0198_004487
OG0004020	CLUG_05058	E0198_004486
OG0004021	CLUG_05059	E0198_004485
OG0004022	CLUG_05060	E0198_004484
OG0004023	CLUG_05065	E0198_004482
OG0004024	CLUG_05066	E0198_004481
OG0004025	CLUG_05067	E0198_004480
OG0004026	CLUG_05068	E0198_004479
OG0004027	CLUG_05069	E0198_004478
OG0004028	CLUG_05070	E0198_004477
OG0004029	CLUG_05073	E0198_004476
OG0004030	CLUG_05074	E0198_004474
OG0004031	CLUG_05076	E0198_004473
OG0004032	CLUG_05077	E0198_004472
OG0004033	CLUG_05079	E0198_004471
OG0004034	CLUG_05080	E0198_004470
OG0004035	CLUG_05081	E0198_004469
OG0004036	CLUG_05082	E0198_004468
OG0004037	CLUG_05084	E0198_004467
OG0004038	CLUG_05085	E0198_004466
OG0004039	CLUG_05086	E0198_004465
OG0004040	CLUG_05087	E0198_004464
OG0004041	CLUG_05088	E0198_004462
OG0004042	CLUG_05089	E0198_004461
OG0004043	CLUG_05091	E0198_004459
OG0004044	CLUG_05094	E0198_004458
OG0004045	CLUG_05096	E0198_004456
OG0004046	CLUG_05099	E0198_004455
OG0004047	CLUG_05102	E0198_004453
OG0004048	CLUG_05103	E0198_004452
OG0004049	CLUG_05104	E0198_004451
OG0004050	CLUG_05105	E0198_004450
OG0004051	CLUG_05106	E0198_004449
OG0004052	CLUG_05108	E0198_004448
OG0004053	CLUG_05109	E0198_004447
OG0004054	CLUG_05110	E0198_004446
OG0004055	CLUG_05112	E0198_004445
OG0004056	CLUG_05113	E0198_004444
OG0004057	CLUG_05114	E0198_004443
OG0004058	CLUG_05118	E0198_004442
OG0004059	CLUG_05119	E0198_004441
OG0004060	CLUG_05120	E0198_004440
OG0004061	CLUG_05121	E0198_004439
OG0004062	CLUG_05122	E0198_004438
OG0004063	CLUG_05123	E0198_004437
OG0004064	CLUG_05124	E0198_004436
OG0004065	CLUG_05125	E0198_004435
OG0004066	CLUG_05127	E0198_004433
OG0004067	CLUG_05128	E0198_004432
OG0004068	CLUG_05129	E0198_004431
OG0004069	CLUG_05130	E0198_004430
OG0004070	CLUG_05131	E0198_004429
OG0004071	CLUG_05132	E0198_004428
OG0004072	CLUG_05133	E0198_004427
OG0004073	CLUG_05134	E0198_004426
OG0004074	CLUG_05135	E0198_004425
OG0004075	CLUG_05136	E0198_004424
OG0004076	CLUG_05137	E0198_004422
OG0004077	CLUG_05141	E0198_004418
OG0004078	CLUG_05142	E0198_004417
OG0004079	CLUG_05144	E0198_004415
OG0004080	CLUG_05147	E0198_004413
OG0004081	CLUG_05148	E0198_004412
OG0004082	CLUG_05150	E0198_004411
OG0004083	CLUG_05151	E0198_004410
OG0004084	CLUG_05152	E0198_004409
OG0004085	CLUG_05153	E0198_004408
OG0004086	CLUG_05154	E0198_004407
OG0004087	CLUG_05156	E0198_004405
OG0004088	CLUG_05157	E0198_004404
OG0004089	CLUG_05158	E0198_004403
OG0004090	CLUG_05159	E0198_004402
OG0004091	CLUG_05161	E0198_004401
OG0004092	CLUG_05162	E0198_004400
OG0004093	CLUG_05163	E0198_004399
OG0004094	CLUG_05164	E0198_004398
OG0004095	CLUG_05165	E0198_004397
OG0004096	CLUG_05167	E0198_004396
OG0004097	CLUG_05168	E0198_004395
OG0004098	CLUG_05169	E0198_004394
OG0004099	CLUG_05170	E0198_004393
OG0004100	CLUG_05172	E0198_004391
OG0004101	CLUG_05174	E0198_004390
OG0004102	CLUG_05175	E0198_004389
OG0004103	CLUG_05176	E0198_004388
OG0004104	CLUG_05178	E0198_004387
OG0004105	CLUG_05180	E0198_004386
OG0004106	CLUG_05181	E0198_004384
OG0004107	CLUG_05183	E0198_004383
OG0004108	CLUG_05184	E0198_004382
OG0004109	CLUG_05185	E0198_004381
OG0004110	CLUG_05186	E0198_004380
OG0004111	CLUG_05187	E0198_004379
OG0004112	CLUG_05188	E0198_004378
OG0004113	CLUG_05189	E0198_004377
OG0004114	CLUG_05190	E0198_004376
OG0004115	CLUG_05191	E0198_004375
OG0004116	CLUG_05192	E0198_004374
OG0004117	CLUG_05193	E0198_004373
OG0004118	CLUG_05194	E0198_004372
OG0004119	CLUG_05195	E0198_004371
OG0004120	CLUG_05196	E0198_004370
OG0004121	CLUG_05198	E0198_004368
OG0004122	CLUG_05199	E0198_004367
OG0004123	CLUG_05200	E0198_004366
OG0004124	CLUG_05202	E0198_004365
OG0004125	CLUG_05203	E0198_004364
OG0004126	CLUG_05204	E0198_004363
OG0004127	CLUG_05205	E0198_004362
OG0004128	CLUG_05206	E0198_004361
OG0004129	CLUG_05207	E0198_004360
OG0004130	CLUG_05210	E0198_004358
OG0004131	CLUG_05211	E0198_004357
OG0004132	CLUG_05212	E0198_004356
OG0004133	CLUG_05214	E0198_004355
OG0004134	CLUG_05215	E0198_004354
OG0004135	CLUG_05217	E0198_004352
OG0004136	CLUG_05219	E0198_004351
OG0004137	CLUG_05220	E0198_004350
OG0004138	CLUG_05221	E0198_004349
OG0004139	CLUG_05227	E0198_004346
OG0004140	CLUG_05228	E0198_004345
OG0004141	CLUG_05229	E0198_004344
OG0004142	CLUG_05235	E0198_004665
OG0004143	CLUG_05236	E0198_004666
OG0004144	CLUG_05237	E0198_004668
OG0004145	CLUG_05239	E0198_004670
OG0004146	CLUG_05240	E0198_004671
OG0004147	CLUG_05241	E0198_004672
OG0004148	CLUG_05242	E0198_004673
OG0004149	CLUG_05244	E0198_004674
OG0004150	CLUG_05245	E0198_004675
OG0004151	CLUG_05246	E0198_004676
OG0004152	CLUG_05247	E0198_004677
OG0004153	CLUG_05248	E0198_004678
OG0004154	CLUG_05249	E0198_004679
OG0004155	CLUG_05254	E0198_004680
OG0004156	CLUG_05255	E0198_004681
OG0004157	CLUG_05257	E0198_004682
OG0004158	CLUG_05259	E0198_004684
OG0004159	CLUG_05260	E0198_004685
OG0004160	CLUG_05261	E0198_004686
OG0004161	CLUG_05262	E0198_004687
OG0004162	CLUG_05266	E0198_004689
OG0004163	CLUG_05267	E0198_004690
OG0004164	CLUG_05268	E0198_004691
OG0004165	CLUG_05269	E0198_004692
OG0004166	CLUG_05270	E0198_004693
OG0004167	CLUG_05271	E0198_004694
OG0004168	CLUG_05272	E0198_004695
OG0004169	CLUG_05275	E0198_004697
OG0004170	CLUG_05276	E0198_004698
OG0004171	CLUG_05278	E0198_004699
OG0004172	CLUG_05282	E0198_004701
OG0004173	CLUG_05283	E0198_004702
OG0004174	CLUG_05284	E0198_004703
OG0004175	CLUG_05285	E0198_004704
OG0004176	CLUG_05286	E0198_004705
OG0004177	CLUG_05287	E0198_004706
OG0004178	CLUG_05288	E0198_004707
OG0004179	CLUG_05289	E0198_004708
OG0004180	CLUG_05290	E0198_004710
OG0004181	CLUG_05291	E0198_004711
OG0004182	CLUG_05293	E0198_004713
OG0004183	CLUG_05295	E0198_004714
OG0004184	CLUG_05298	E0198_004715
OG0004185	CLUG_05299	E0198_004716
OG0004186	CLUG_05301	E0198_004718
OG0004187	CLUG_05302	E0198_004719
OG0004188	CLUG_05303	E0198_004720
OG0004189	CLUG_05304	E0198_004721
OG0004190	CLUG_05305	E0198_004722
OG0004191	CLUG_05306	E0198_004723
OG0004192	CLUG_05307	E0198_004724
OG0004193	CLUG_05309	E0198_004725
OG0004194	CLUG_05310	E0198_004726
OG0004195	CLUG_05312	E0198_004727
OG0004196	CLUG_05313	E0198_004728
OG0004197	CLUG_05314	E0198_004729
OG0004198	CLUG_05315	E0198_004730
OG0004199	CLUG_05316	E0198_004731
OG0004200	CLUG_05317	E0198_004732
OG0004201	CLUG_05318	E0198_004733
OG0004202	CLUG_05319	E0198_004734
OG0004203	CLUG_05320	E0198_004735
OG0004204	CLUG_05321	E0198_004736
OG0004205	CLUG_05322	E0198_004737
OG0004206	CLUG_05324	E0198_004738
OG0004207	CLUG_05325	E0198_004739
OG0004208	CLUG_05326	E0198_004740
OG0004209	CLUG_05327	E0198_004741
OG0004210	CLUG_05328	E0198_004742
OG0004211	CLUG_05329	E0198_004743
OG0004212	CLUG_05330	E0198_004744
OG0004213	CLUG_05331	E0198_004745
OG0004214	CLUG_05333	E0198_004746
OG0004215	CLUG_05337	E0198_004749
OG0004216	CLUG_05339	E0198_004750
OG0004217	CLUG_05340	E0198_004751
OG0004218	CLUG_05341	E0198_004752
OG0004219	CLUG_05342	E0198_004753
OG0004220	CLUG_05343	E0198_004754
OG0004221	CLUG_05344	E0198_004755
OG0004222	CLUG_05345	E0198_004756
OG0004223	CLUG_05346	E0198_004757
OG0004224	CLUG_05347	E0198_004758
OG0004225	CLUG_05348	E0198_004759
OG0004226	CLUG_05349	E0198_004760
OG0004227	CLUG_05351	E0198_004761
OG0004228	CLUG_05352	E0198_004762
OG0004229	CLUG_05353	E0198_004763
OG0004230	CLUG_05354	E0198_004764
OG0004231	CLUG_05355	E0198_004765
OG0004232	CLUG_05356	E0198_004767
OG0004233	CLUG_05359	E0198_004769
OG0004234	CLUG_05360	E0198_004770
OG0004235	CLUG_05361	E0198_004771
OG0004236	CLUG_05362	E0198_004772
OG0004237	CLUG_05363	E0198_004775
OG0004238	CLUG_05365	E0198_004776
OG0004239	CLUG_05370	E0198_004777
OG0004240	CLUG_05371	E0198_004778
OG0004241	CLUG_05372	E0198_004779
OG0004242	CLUG_05373	E0198_004780
OG0004243	CLUG_05374	E0198_004781
OG0004244	CLUG_05377	E0198_004782
OG0004245	CLUG_05378	E0198_004785
OG0004246	CLUG_05380	E0198_004786
OG0004247	CLUG_05381	E0198_004787
OG0004248	CLUG_05383	E0198_004788
OG0004249	CLUG_05385	E0198_004789
OG0004250	CLUG_05386	E0198_004790
OG0004251	CLUG_05388	E0198_004792
OG0004252	CLUG_05390	E0198_004793
OG0004253	CLUG_05391	E0198_004794
OG0004254	CLUG_05392	E0198_004795
OG0004255	CLUG_05393	E0198_004796
OG0004256	CLUG_05394	E0198_004797
OG0004257	CLUG_05395	E0198_004798
OG0004258	CLUG_05396	E0198_004799
OG0004259	CLUG_05398	E0198_004801
OG0004260	CLUG_05399	E0198_004802
OG0004261	CLUG_05400	E0198_004803
OG0004262	CLUG_05401	E0198_004806
OG0004263	CLUG_05402	E0198_004807
OG0004264	CLUG_05403	E0198_004808
OG0004265	CLUG_05404	E0198_004809
OG0004266	CLUG_05405	E0198_004810
OG0004267	CLUG_05406	E0198_004812
OG0004268	CLUG_05408	E0198_004813
OG0004269	CLUG_05409	E0198_004814
OG0004270	CLUG_05411	E0198_004817
OG0004271	CLUG_05412	E0198_004818
OG0004272	CLUG_05413	E0198_004819
OG0004273	CLUG_05415	E0198_004820
OG0004274	CLUG_05416	E0198_004821
OG0004275	CLUG_05417	E0198_004822
OG0004276	CLUG_05419	E0198_004823
OG0004277	CLUG_05420	E0198_004824
OG0004278	CLUG_05421	E0198_004825
OG0004279	CLUG_05422	E0198_004826
OG0004280	CLUG_05425	E0198_004827
OG0004281	CLUG_05426	E0198_004828
OG0004282	CLUG_05427	E0198_004829
OG0004283	CLUG_05428	E0198_004830
OG0004284	CLUG_05429	E0198_004832
OG0004285	CLUG_05430	E0198_004833
OG0004286	CLUG_05431	E0198_004834
OG0004287	CLUG_05432	E0198_004835
OG0004288	CLUG_05436	E0198_004838
OG0004289	CLUG_05437	E0198_004839
OG0004290	CLUG_05440	E0198_004840
OG0004291	CLUG_05441	E0198_004842
OG0004292	CLUG_05442	E0198_004843
OG0004293	CLUG_05443	E0198_004844
OG0004294	CLUG_05444	E0198_004845
OG0004295	CLUG_05446	E0198_004847
OG0004296	CLUG_05448	E0198_004848
OG0004297	CLUG_05451	E0198_004849
OG0004298	CLUG_05452	E0198_004850
OG0004299	CLUG_05455	E0198_004851
OG0004300	CLUG_05456	E0198_004852
OG0004301	CLUG_05457	E0198_004853
OG0004302	CLUG_05458	E0198_004854
OG0004303	CLUG_05459	E0198_004855
OG0004304	CLUG_05464	E0198_004856
OG0004305	CLUG_05465	E0198_004858
OG0004306	CLUG_05466	E0198_004859
OG0004307	CLUG_05469	E0198_004862
OG0004308	CLUG_05470	E0198_004864
OG0004309	CLUG_05471	E0198_004865
OG0004310	CLUG_05472	E0198_004866
OG0004311	CLUG_05473	E0198_004867
OG0004312	CLUG_05474	E0198_004868
OG0004313	CLUG_05475	E0198_004869
OG0004314	CLUG_05477	E0198_004870
OG0004315	CLUG_05478	E0198_004871
OG0004316	CLUG_05479	E0198_004872
OG0004317	CLUG_05481	E0198_004873
OG0004318	CLUG_05482	E0198_004875
OG0004319	CLUG_05483	E0198_004876
OG0004320	CLUG_05487	E0198_004879
OG0004321	CLUG_05488	E0198_004880
OG0004322	CLUG_05489	E0198_004881
OG0004323	CLUG_05494	E0198_004882
OG0004324	CLUG_05496	E0198_004883
OG0004325	CLUG_05497	E0198_004884
OG0004326	CLUG_05498	E0198_004885
OG0004327	CLUG_05499	E0198_004887
OG0004328	CLUG_05500	E0198_004888
OG0004329	CLUG_05501	E0198_004889
OG0004330	CLUG_05502	E0198_004890
OG0004331	CLUG_05503	E0198_004891
OG0004332	CLUG_05504	E0198_004892
OG0004333	CLUG_05505	E0198_004893
OG0004334	CLUG_05506	E0198_004894
OG0004335	CLUG_05509	E0198_004895
OG0004336	CLUG_05510	E0198_004896
OG0004337	CLUG_05511	E0198_004897
OG0004338	CLUG_05512	E0198_004898
OG0004339	CLUG_05513	E0198_004899
OG0004340	CLUG_05514	E0198_004900
OG0004341	CLUG_05515	E0198_004901
OG0004342	CLUG_05516	E0198_004902
OG0004343	CLUG_05517	E0198_004903
OG0004344	CLUG_05518	E0198_004904
OG0004345	CLUG_05520	E0198_004906
OG0004346	CLUG_05521	E0198_004909
OG0004347	CLUG_05522	E0198_004910
OG0004348	CLUG_05523	E0198_004911
OG0004349	CLUG_05524	E0198_004912
OG0004350	CLUG_05525	E0198_004913
OG0004351	CLUG_05529	E0198_004914
OG0004352	CLUG_05530	E0198_004915
OG0004353	CLUG_05531	E0198_004916
OG0004354	CLUG_05532	E0198_004917
OG0004355	CLUG_05533	E0198_004918
OG0004356	CLUG_05536	E0198_004923
OG0004357	CLUG_05537	E0198_004924
OG0004358	CLUG_05538	E0198_004925
OG0004359	CLUG_05539	E0198_004926
OG0004360	CLUG_05540	E0198_004927
OG0004361	CLUG_05541	E0198_004928
OG0004362	CLUG_05542	E0198_004929
OG0004363	CLUG_05544	E0198_004930
OG0004364	CLUG_05545	E0198_004931
OG0004365	CLUG_05546	E0198_004932
OG0004366	CLUG_05547	E0198_004933
OG0004367	CLUG_05548	E0198_004934
OG0004368	CLUG_05549	E0198_004935
OG0004369	CLUG_05551	E0198_004936
OG0004370	CLUG_05552	E0198_004937
OG0004371	CLUG_05555	E0198_004938
OG0004372	CLUG_05556	E0198_004939
OG0004373	CLUG_05557	E0198_004940
OG0004374	CLUG_05558	E0198_004941
OG0004375	CLUG_05559	E0198_004943
OG0004376	CLUG_05560	E0198_004944
OG0004377	CLUG_05561	E0198_004945
OG0004378	CLUG_05563	E0198_004946
OG0004379	CLUG_05565	E0198_004948
OG0004380	CLUG_05566	E0198_004949
OG0004381	CLUG_05567	E0198_004950
OG0004382	CLUG_05568	E0198_004951
OG0004383	CLUG_05569	E0198_004952
OG0004384	CLUG_05570	E0198_004953
OG0004385	CLUG_05571	E0198_004954
OG0004386	CLUG_05572	E0198_004955
OG0004387	CLUG_05574	E0198_004956
OG0004388	CLUG_05575	E0198_004958
OG0004389	CLUG_05576	E0198_004960
OG0004390	CLUG_05577	E0198_004961
OG0004391	CLUG_05578	E0198_004962
OG0004392	CLUG_05579	E0198_004963
OG0004393	CLUG_05580	E0198_004964
OG0004394	CLUG_05584	E0198_004967
OG0004395	CLUG_05589	E0198_004969
OG0004397	CLUG_05608	E0198_004978
OG0004398	CLUG_05609	E0198_004979
OG0004399	CLUG_05610	E0198_004980
OG0004400	CLUG_05611	E0198_004981
OG0004401	CLUG_05612	E0198_004982
OG0004402	CLUG_05613	E0198_004983
OG0004403	CLUG_05615	E0198_004985
OG0004404	CLUG_05617	E0198_004986
OG0004405	CLUG_05618	E0198_004988
OG0004406	CLUG_05619	E0198_004989
OG0004407	CLUG_05621	E0198_004990
OG0004408	CLUG_05622	E0198_004991
OG0004409	CLUG_05623	E0198_004992
OG0004410	CLUG_05627	E0198_004993
OG0004411	CLUG_05628	E0198_004995
OG0004412	CLUG_05629	E0198_004996
OG0004413	CLUG_05631	E0198_004997
OG0004414	CLUG_05632	E0198_004998
OG0004415	CLUG_05634	E0198_005000
OG0004416	CLUG_05635	E0198_005002
OG0004417	CLUG_05636	E0198_005003
OG0004418	CLUG_05637	E0198_005004
OG0004419	CLUG_05639	E0198_005005
OG0004420	CLUG_05640	E0198_005006
OG0004421	CLUG_05641	E0198_005007
OG0004422	CLUG_05643	E0198_005008
OG0004423	CLUG_05644	E0198_005009
OG0004424	CLUG_05646	E0198_005010
OG0004425	CLUG_05647	E0198_005011
OG0004426	CLUG_05649	E0198_005012
OG0004427	CLUG_05652	E0198_005015
OG0004428	CLUG_05654	E0198_005017
