Orthogroup	Clus_L17	Clus_ATCC42720
OG0003763	E0198_003824	CLUG_04676
OG0003764	E0198_003823	CLUG_04677
OG0003765	E0198_003822	CLUG_04678
OG0003766	E0198_003821	CLUG_04679
OG0003767	E0198_003820	CLUG_04680
OG0003768	E0198_003819	CLUG_04681
OG0003769	E0198_003818	CLUG_04682
OG0003770	E0198_003817	CLUG_04683
OG0003771	E0198_003816	CLUG_04684
OG0003772	E0198_003815	CLUG_04686
OG0003773	E0198_003814	CLUG_04687
OG0003774	E0198_003812	CLUG_04688
OG0003775	E0198_003809	CLUG_04690
OG0003776	E0198_003807	CLUG_04692
OG0003777	E0198_003806	CLUG_04693
OG0003778	E0198_003805	CLUG_04694
OG0003779	E0198_003804	CLUG_04695
OG0003780	E0198_003803	CLUG_04696
OG0003781	E0198_003802	CLUG_04697
OG0003782	E0198_003801	CLUG_04698
OG0003783	E0198_003800	CLUG_04700
OG0003784	E0198_003799	CLUG_04702
OG0003785	E0198_003798	CLUG_04703
OG0003786	E0198_003796	CLUG_04705
OG0003787	E0198_003795	CLUG_04706
OG0003788	E0198_003794	CLUG_04707
OG0003789	E0198_003793	CLUG_04708
OG0003790	E0198_003792	CLUG_04709
OG0003791	E0198_003791	CLUG_04710
OG0003792	E0198_003789	CLUG_04712
OG0003793	E0198_003788	CLUG_04713
OG0003794	E0198_003787	CLUG_04715
OG0003795	E0198_003786	CLUG_04716
OG0003796	E0198_003785	CLUG_04717
OG0003797	E0198_003784	CLUG_04718
OG0003798	E0198_003783	CLUG_04719
OG0003799	E0198_003782	CLUG_04723
OG0003800	E0198_003781	CLUG_04724
OG0003801	E0198_003780	CLUG_04725
OG0003802	E0198_003778	CLUG_04726
OG0003803	E0198_003777	CLUG_04727
OG0003804	E0198_003776	CLUG_04728
OG0003805	E0198_003775	CLUG_04729
OG0003806	E0198_003774	CLUG_04730
OG0003807	E0198_003773	CLUG_04731
OG0003808	E0198_003772	CLUG_04732
OG0003809	E0198_003771	CLUG_04733
OG0003810	E0198_003770	CLUG_04735
OG0003811	E0198_003769	CLUG_04736
OG0003812	E0198_003768	CLUG_04737
OG0003813	E0198_003767	CLUG_04739
OG0003814	E0198_003766	CLUG_04740
OG0003815	E0198_003764	CLUG_04741
OG0003816	E0198_003763	CLUG_04742
OG0003817	E0198_003762	CLUG_04743
OG0003818	E0198_003761	CLUG_04744
OG0003819	E0198_003760	CLUG_04745
OG0003820	E0198_003759	CLUG_04746
OG0003821	E0198_003758	CLUG_04747
OG0003822	E0198_003756	CLUG_04749
OG0003823	E0198_003755	CLUG_04750
OG0003824	E0198_003754	CLUG_04751
OG0003825	E0198_003753	CLUG_04752
OG0003826	E0198_003752	CLUG_04755
OG0003827	E0198_003750	CLUG_04757
OG0003828	E0198_003749	CLUG_04758
OG0003829	E0198_003748	CLUG_04759
OG0003830	E0198_003747	CLUG_04760
OG0003831	E0198_003746	CLUG_04761
OG0003832	E0198_003745	CLUG_04762
OG0003833	E0198_003744	CLUG_04763
OG0003834	E0198_003743	CLUG_04764
OG0003835	E0198_003741	CLUG_04766
OG0003836	E0198_003740	CLUG_04767
OG0003837	E0198_003739	CLUG_04768
OG0003838	E0198_003738	CLUG_04769
OG0003839	E0198_003737	CLUG_04770
OG0003840	E0198_003736	CLUG_04771
OG0003841	E0198_003735	CLUG_04772
OG0003842	E0198_003734	CLUG_04774
OG0003843	E0198_003733	CLUG_04775
OG0003844	E0198_003732	CLUG_04776
OG0003845	E0198_003731	CLUG_04777
OG0003846	E0198_003730	CLUG_04778
OG0003847	E0198_003728	CLUG_04781
OG0003848	E0198_003727	CLUG_04782
OG0003849	E0198_003726	CLUG_04783
OG0003850	E0198_003725	CLUG_04784
OG0003851	E0198_003722	CLUG_04786
OG0003852	E0198_003721	CLUG_04787
OG0003853	E0198_003720	CLUG_04788
OG0003854	E0198_003719	CLUG_04789
OG0003855	E0198_003717	CLUG_04791
OG0003856	E0198_003716	CLUG_04792
OG0003857	E0198_003715	CLUG_04793
OG0003858	E0198_003714	CLUG_04794
OG0003859	E0198_003713	CLUG_04795
OG0003860	E0198_003712	CLUG_04796
OG0003861	E0198_003711	CLUG_04797
OG0003862	E0198_003710	CLUG_04798
OG0003863	E0198_003709	CLUG_04799
OG0003864	E0198_003708	CLUG_04800
OG0003865	E0198_003707	CLUG_04801
OG0003866	E0198_003706	CLUG_04802
OG0003867	E0198_003705	CLUG_04803
OG0003868	E0198_003704	CLUG_04804
OG0003869	E0198_003703	CLUG_04805
OG0003870	E0198_003702	CLUG_04806
OG0003871	E0198_003701	CLUG_04807
OG0003872	E0198_003700	CLUG_04808
OG0003873	E0198_003699	CLUG_04809
OG0003874	E0198_003698	CLUG_04810
OG0003875	E0198_003697	CLUG_04811
OG0003876	E0198_003694	CLUG_04812
OG0003877	E0198_003693	CLUG_04813
OG0003878	E0198_003692	CLUG_04814
OG0003879	E0198_003691	CLUG_04817
OG0003880	E0198_003690	CLUG_04818
OG0003881	E0198_003689	CLUG_04819
OG0003882	E0198_003687	CLUG_04820
OG0003883	E0198_003686	CLUG_04821
OG0003884	E0198_003684	CLUG_04824
OG0003885	E0198_003683	CLUG_04825
OG0003886	E0198_003682	CLUG_04826
OG0003887	E0198_005057	CLUG_04829
OG0003888	E0198_004658	CLUG_04842
OG0003889	E0198_004656	CLUG_04845
OG0003890	E0198_004652	CLUG_04848
OG0003891	E0198_004651	CLUG_04849
OG0003892	E0198_004649	CLUG_04851
OG0003893	E0198_004648	CLUG_04852
OG0003894	E0198_004647	CLUG_04853
OG0003895	E0198_004646	CLUG_04854
OG0003896	E0198_004644	CLUG_04856
OG0003897	E0198_004643	CLUG_04857
OG0003898	E0198_004639	CLUG_04860
OG0003899	E0198_004638	CLUG_04862
OG0003900	E0198_004637	CLUG_04863
OG0003901	E0198_004634	CLUG_04866
OG0003902	E0198_004633	CLUG_04868
OG0003903	E0198_004632	CLUG_04870
OG0003904	E0198_004631	CLUG_04872
OG0003905	E0198_004630	CLUG_04873
OG0003906	E0198_004629	CLUG_04875
OG0003907	E0198_004628	CLUG_04876
OG0003908	E0198_004627	CLUG_04877
OG0003909	E0198_004626	CLUG_04878
OG0003910	E0198_004625	CLUG_04879
OG0003911	E0198_004624	CLUG_04880
OG0003912	E0198_004623	CLUG_04882
OG0003913	E0198_004622	CLUG_04884
OG0003914	E0198_004621	CLUG_04887
OG0003915	E0198_004620	CLUG_04888
OG0003916	E0198_004619	CLUG_04889
OG0003917	E0198_004617	CLUG_04893
OG0003918	E0198_004616	CLUG_04894
OG0003919	E0198_004613	CLUG_04898
OG0003920	E0198_004608	CLUG_04903
OG0003921	E0198_004607	CLUG_04904
OG0003922	E0198_004606	CLUG_04905
OG0003923	E0198_004605	CLUG_04906
OG0003924	E0198_004603	CLUG_04909
OG0003925	E0198_004602	CLUG_04911
OG0003926	E0198_004601	CLUG_04912
OG0003927	E0198_004600	CLUG_04915
OG0003928	E0198_004599	CLUG_04917
OG0003929	E0198_004598	CLUG_04918
OG0003930	E0198_004597	CLUG_04919
OG0003931	E0198_004595	CLUG_04920
OG0003932	E0198_004594	CLUG_04922
OG0003933	E0198_004593	CLUG_04924
OG0003934	E0198_004592	CLUG_04925
OG0003935	E0198_004591	CLUG_04927
OG0003936	E0198_004590	CLUG_04928
OG0003937	E0198_004589	CLUG_04929
OG0003938	E0198_004588	CLUG_04932
OG0003939	E0198_004587	CLUG_04933
OG0003940	E0198_004586	CLUG_04934
OG0003941	E0198_004585	CLUG_04935
OG0003942	E0198_004584	CLUG_04937
OG0003943	E0198_004583	CLUG_04938
OG0003944	E0198_004582	CLUG_04939
OG0003945	E0198_004581	CLUG_04940
OG0003946	E0198_004580	CLUG_04942
OG0003947	E0198_004579	CLUG_04945
OG0003948	E0198_004578	CLUG_04947
OG0003949	E0198_004577	CLUG_04950
OG0003950	E0198_004576	CLUG_04951
OG0003951	E0198_004575	CLUG_04952
OG0003952	E0198_004574	CLUG_04957
OG0003953	E0198_004573	CLUG_04958
OG0003954	E0198_004572	CLUG_04959
OG0003955	E0198_004571	CLUG_04960
OG0003956	E0198_004570	CLUG_04961
OG0003957	E0198_004569	CLUG_04962
OG0003958	E0198_004568	CLUG_04963
OG0003959	E0198_004567	CLUG_04964
OG0003960	E0198_004566	CLUG_04965
OG0003961	E0198_004565	CLUG_04966
OG0003962	E0198_004564	CLUG_04967
OG0003963	E0198_004563	CLUG_04968
OG0003964	E0198_004562	CLUG_04969
OG0003965	E0198_004560	CLUG_04972
OG0003966	E0198_004559	CLUG_04973
OG0003967	E0198_004558	CLUG_04974
OG0003968	E0198_004557	CLUG_04975
OG0003969	E0198_004556	CLUG_04976
OG0003970	E0198_004555	CLUG_04977
OG0003971	E0198_004554	CLUG_04978
OG0003972	E0198_004553	CLUG_04979
OG0003973	E0198_004552	CLUG_04980
OG0003974	E0198_004550	CLUG_04982
OG0003975	E0198_004548	CLUG_04985
OG0003976	E0198_004547	CLUG_04986
OG0003977	E0198_004545	CLUG_04988
OG0003978	E0198_004544	CLUG_04989
OG0003979	E0198_004543	CLUG_04990
OG0003980	E0198_004541	CLUG_04992
OG0003981	E0198_004540	CLUG_04993
OG0003982	E0198_004539	CLUG_04994
OG0003983	E0198_004538	CLUG_04996
OG0003984	E0198_004537	CLUG_04997
OG0003985	E0198_004536	CLUG_04998
OG0003986	E0198_004535	CLUG_05000
OG0003987	E0198_004533	CLUG_05002
OG0003988	E0198_004532	CLUG_05003
OG0003989	E0198_004525	CLUG_05011
OG0003990	E0198_004524	CLUG_05012
OG0003991	E0198_004523	CLUG_05014
OG0003992	E0198_004522	CLUG_05015
OG0003993	E0198_004521	CLUG_05018
OG0003994	E0198_004518	CLUG_05020
OG0003995	E0198_004516	CLUG_05022
OG0003996	E0198_004514	CLUG_05023
OG0003997	E0198_004513	CLUG_05024
OG0003998	E0198_004512	CLUG_05025
OG0003999	E0198_004511	CLUG_05027
OG0004000	E0198_004510	CLUG_05028
OG0004001	E0198_004509	CLUG_05030
OG0004002	E0198_004508	CLUG_05031
OG0004003	E0198_004507	CLUG_05032
OG0004004	E0198_004504	CLUG_05035
OG0004005	E0198_004503	CLUG_05036
OG0004006	E0198_004502	CLUG_05037
OG0004007	E0198_004501	CLUG_05038
OG0004008	E0198_004500	CLUG_05039
OG0004009	E0198_004499	CLUG_05040
OG0004010	E0198_004498	CLUG_05042
OG0004011	E0198_004497	CLUG_05046
OG0004012	E0198_004495	CLUG_05048
OG0004013	E0198_004494	CLUG_05050
OG0004014	E0198_004493	CLUG_05051
OG0004015	E0198_004492	CLUG_05052
OG0004016	E0198_004491	CLUG_05053
OG0004017	E0198_004490	CLUG_05054
OG0004018	E0198_004489	CLUG_05055
OG0004019	E0198_004487	CLUG_05056
OG0004020	E0198_004486	CLUG_05058
OG0004021	E0198_004485	CLUG_05059
OG0004022	E0198_004484	CLUG_05060
OG0004023	E0198_004482	CLUG_05065
OG0004024	E0198_004481	CLUG_05066
OG0004025	E0198_004480	CLUG_05067
OG0004026	E0198_004479	CLUG_05068
OG0004027	E0198_004478	CLUG_05069
OG0004028	E0198_004477	CLUG_05070
OG0004029	E0198_004476	CLUG_05073
OG0004030	E0198_004474	CLUG_05074
OG0004031	E0198_004473	CLUG_05076
OG0004032	E0198_004472	CLUG_05077
OG0004033	E0198_004471	CLUG_05079
OG0004034	E0198_004470	CLUG_05080
OG0004035	E0198_004469	CLUG_05081
OG0004036	E0198_004468	CLUG_05082
OG0004037	E0198_004467	CLUG_05084
OG0004038	E0198_004466	CLUG_05085
OG0004039	E0198_004465	CLUG_05086
OG0004040	E0198_004464	CLUG_05087
OG0004041	E0198_004462	CLUG_05088
OG0004042	E0198_004461	CLUG_05089
OG0004043	E0198_004459	CLUG_05091
OG0004044	E0198_004458	CLUG_05094
OG0004045	E0198_004456	CLUG_05096
OG0004046	E0198_004455	CLUG_05099
OG0004047	E0198_004453	CLUG_05102
OG0004048	E0198_004452	CLUG_05103
OG0004049	E0198_004451	CLUG_05104
OG0004050	E0198_004450	CLUG_05105
OG0004051	E0198_004449	CLUG_05106
OG0004052	E0198_004448	CLUG_05108
OG0004053	E0198_004447	CLUG_05109
OG0004054	E0198_004446	CLUG_05110
OG0004055	E0198_004445	CLUG_05112
OG0004056	E0198_004444	CLUG_05113
OG0004057	E0198_004443	CLUG_05114
OG0004058	E0198_004442	CLUG_05118
OG0004059	E0198_004441	CLUG_05119
OG0004060	E0198_004440	CLUG_05120
OG0004061	E0198_004439	CLUG_05121
OG0004062	E0198_004438	CLUG_05122
OG0004063	E0198_004437	CLUG_05123
OG0004064	E0198_004436	CLUG_05124
OG0004065	E0198_004435	CLUG_05125
OG0004066	E0198_004433	CLUG_05127
OG0004067	E0198_004432	CLUG_05128
OG0004068	E0198_004431	CLUG_05129
OG0004069	E0198_004430	CLUG_05130
OG0004070	E0198_004429	CLUG_05131
OG0004071	E0198_004428	CLUG_05132
OG0004072	E0198_004427	CLUG_05133
OG0004073	E0198_004426	CLUG_05134
OG0004074	E0198_004425	CLUG_05135
OG0004075	E0198_004424	CLUG_05136
OG0004076	E0198_004422	CLUG_05137
OG0004077	E0198_004418	CLUG_05141
OG0004078	E0198_004417	CLUG_05142
OG0004079	E0198_004415	CLUG_05144
OG0004080	E0198_004413	CLUG_05147
OG0004081	E0198_004412	CLUG_05148
OG0004082	E0198_004411	CLUG_05150
OG0004083	E0198_004410	CLUG_05151
OG0004084	E0198_004409	CLUG_05152
OG0004085	E0198_004408	CLUG_05153
OG0004086	E0198_004407	CLUG_05154
OG0004087	E0198_004405	CLUG_05156
OG0004088	E0198_004404	CLUG_05157
OG0004089	E0198_004403	CLUG_05158
OG0004090	E0198_004402	CLUG_05159
OG0004091	E0198_004401	CLUG_05161
OG0004092	E0198_004400	CLUG_05162
OG0004093	E0198_004399	CLUG_05163
OG0004094	E0198_004398	CLUG_05164
OG0004095	E0198_004397	CLUG_05165
OG0004096	E0198_004396	CLUG_05167
OG0004097	E0198_004395	CLUG_05168
OG0004098	E0198_004394	CLUG_05169
OG0004099	E0198_004393	CLUG_05170
OG0004100	E0198_004391	CLUG_05172
OG0004101	E0198_004390	CLUG_05174
OG0004102	E0198_004389	CLUG_05175
OG0004103	E0198_004388	CLUG_05176
OG0004104	E0198_004387	CLUG_05178
OG0004105	E0198_004386	CLUG_05180
OG0004106	E0198_004384	CLUG_05181
OG0004107	E0198_004383	CLUG_05183
OG0004108	E0198_004382	CLUG_05184
OG0004109	E0198_004381	CLUG_05185
OG0004110	E0198_004380	CLUG_05186
OG0004111	E0198_004379	CLUG_05187
OG0004112	E0198_004378	CLUG_05188
OG0004113	E0198_004377	CLUG_05189
OG0004114	E0198_004376	CLUG_05190
OG0004115	E0198_004375	CLUG_05191
OG0004116	E0198_004374	CLUG_05192
OG0004117	E0198_004373	CLUG_05193
OG0004118	E0198_004372	CLUG_05194
OG0004119	E0198_004371	CLUG_05195
OG0004120	E0198_004370	CLUG_05196
OG0004121	E0198_004368	CLUG_05198
OG0004122	E0198_004367	CLUG_05199
OG0004123	E0198_004366	CLUG_05200
OG0004124	E0198_004365	CLUG_05202
OG0004125	E0198_004364	CLUG_05203
OG0004126	E0198_004363	CLUG_05204
OG0004127	E0198_004362	CLUG_05205
OG0004128	E0198_004361	CLUG_05206
OG0004129	E0198_004360	CLUG_05207
OG0004130	E0198_004358	CLUG_05210
OG0004131	E0198_004357	CLUG_05211
OG0004132	E0198_004356	CLUG_05212
OG0004133	E0198_004355	CLUG_05214
OG0004134	E0198_004354	CLUG_05215
OG0004135	E0198_004352	CLUG_05217
OG0004136	E0198_004351	CLUG_05219
OG0004137	E0198_004350	CLUG_05220
OG0004138	E0198_004349	CLUG_05221
OG0004139	E0198_004346	CLUG_05227
OG0004140	E0198_004345	CLUG_05228
OG0004141	E0198_004344	CLUG_05229
OG0004142	E0198_004665	CLUG_05235
OG0004143	E0198_004666	CLUG_05236
OG0004144	E0198_004668	CLUG_05237
OG0004145	E0198_004670	CLUG_05239
OG0004146	E0198_004671	CLUG_05240
OG0004147	E0198_004672	CLUG_05241
OG0004148	E0198_004673	CLUG_05242
OG0004149	E0198_004674	CLUG_05244
OG0004150	E0198_004675	CLUG_05245
OG0004151	E0198_004676	CLUG_05246
OG0004152	E0198_004677	CLUG_05247
OG0004153	E0198_004678	CLUG_05248
OG0004154	E0198_004679	CLUG_05249
OG0004155	E0198_004680	CLUG_05254
OG0004156	E0198_004681	CLUG_05255
OG0004157	E0198_004682	CLUG_05257
OG0004158	E0198_004684	CLUG_05259
OG0004159	E0198_004685	CLUG_05260
OG0004160	E0198_004686	CLUG_05261
OG0004161	E0198_004687	CLUG_05262
OG0004162	E0198_004689	CLUG_05266
OG0004163	E0198_004690	CLUG_05267
OG0004164	E0198_004691	CLUG_05268
OG0004165	E0198_004692	CLUG_05269
OG0004166	E0198_004693	CLUG_05270
OG0004167	E0198_004694	CLUG_05271
OG0004168	E0198_004695	CLUG_05272
OG0004169	E0198_004697	CLUG_05275
OG0004170	E0198_004698	CLUG_05276
OG0004171	E0198_004699	CLUG_05278
OG0004172	E0198_004701	CLUG_05282
OG0004173	E0198_004702	CLUG_05283
OG0004174	E0198_004703	CLUG_05284
OG0004175	E0198_004704	CLUG_05285
OG0004176	E0198_004705	CLUG_05286
OG0004177	E0198_004706	CLUG_05287
OG0004178	E0198_004707	CLUG_05288
OG0004179	E0198_004708	CLUG_05289
OG0004180	E0198_004710	CLUG_05290
OG0004181	E0198_004711	CLUG_05291
OG0004182	E0198_004713	CLUG_05293
OG0004183	E0198_004714	CLUG_05295
OG0004184	E0198_004715	CLUG_05298
OG0004185	E0198_004716	CLUG_05299
OG0004186	E0198_004718	CLUG_05301
OG0004187	E0198_004719	CLUG_05302
OG0004188	E0198_004720	CLUG_05303
OG0004189	E0198_004721	CLUG_05304
OG0004190	E0198_004722	CLUG_05305
OG0004191	E0198_004723	CLUG_05306
OG0004192	E0198_004724	CLUG_05307
OG0004193	E0198_004725	CLUG_05309
OG0004194	E0198_004726	CLUG_05310
OG0004195	E0198_004727	CLUG_05312
OG0004196	E0198_004728	CLUG_05313
OG0004197	E0198_004729	CLUG_05314
OG0004198	E0198_004730	CLUG_05315
OG0004199	E0198_004731	CLUG_05316
OG0004200	E0198_004732	CLUG_05317
OG0004201	E0198_004733	CLUG_05318
OG0004202	E0198_004734	CLUG_05319
OG0004203	E0198_004735	CLUG_05320
OG0004204	E0198_004736	CLUG_05321
OG0004205	E0198_004737	CLUG_05322
OG0004206	E0198_004738	CLUG_05324
OG0004207	E0198_004739	CLUG_05325
OG0004208	E0198_004740	CLUG_05326
OG0004209	E0198_004741	CLUG_05327
OG0004210	E0198_004742	CLUG_05328
OG0004211	E0198_004743	CLUG_05329
OG0004212	E0198_004744	CLUG_05330
OG0004213	E0198_004745	CLUG_05331
OG0004214	E0198_004746	CLUG_05333
OG0004215	E0198_004749	CLUG_05337
OG0004216	E0198_004750	CLUG_05339
OG0004217	E0198_004751	CLUG_05340
OG0004218	E0198_004752	CLUG_05341
OG0004219	E0198_004753	CLUG_05342
OG0004220	E0198_004754	CLUG_05343
OG0004221	E0198_004755	CLUG_05344
OG0004222	E0198_004756	CLUG_05345
OG0004223	E0198_004757	CLUG_05346
OG0004224	E0198_004758	CLUG_05347
OG0004225	E0198_004759	CLUG_05348
OG0004226	E0198_004760	CLUG_05349
OG0004227	E0198_004761	CLUG_05351
OG0004228	E0198_004762	CLUG_05352
OG0004229	E0198_004763	CLUG_05353
OG0004230	E0198_004764	CLUG_05354
OG0004231	E0198_004765	CLUG_05355
OG0004232	E0198_004767	CLUG_05356
OG0004233	E0198_004769	CLUG_05359
OG0004234	E0198_004770	CLUG_05360
OG0004235	E0198_004771	CLUG_05361
OG0004236	E0198_004772	CLUG_05362
OG0004237	E0198_004775	CLUG_05363
OG0004238	E0198_004776	CLUG_05365
OG0004239	E0198_004777	CLUG_05370
OG0004240	E0198_004778	CLUG_05371
OG0004241	E0198_004779	CLUG_05372
OG0004242	E0198_004780	CLUG_05373
OG0004243	E0198_004781	CLUG_05374
OG0004244	E0198_004782	CLUG_05377
OG0004245	E0198_004785	CLUG_05378
OG0004246	E0198_004786	CLUG_05380
OG0004247	E0198_004787	CLUG_05381
OG0004248	E0198_004788	CLUG_05383
OG0004249	E0198_004789	CLUG_05385
OG0004250	E0198_004790	CLUG_05386
OG0004251	E0198_004792	CLUG_05388
OG0004252	E0198_004793	CLUG_05390
OG0004253	E0198_004794	CLUG_05391
OG0004254	E0198_004795	CLUG_05392
OG0004255	E0198_004796	CLUG_05393
OG0004256	E0198_004797	CLUG_05394
OG0004257	E0198_004798	CLUG_05395
OG0004258	E0198_004799	CLUG_05396
OG0004259	E0198_004801	CLUG_05398
OG0004260	E0198_004802	CLUG_05399
OG0004261	E0198_004803	CLUG_05400
OG0004262	E0198_004806	CLUG_05401
OG0004263	E0198_004807	CLUG_05402
OG0004264	E0198_004808	CLUG_05403
OG0004265	E0198_004809	CLUG_05404
OG0004266	E0198_004810	CLUG_05405
OG0004267	E0198_004812	CLUG_05406
OG0004268	E0198_004813	CLUG_05408
OG0004269	E0198_004814	CLUG_05409
OG0004270	E0198_004817	CLUG_05411
OG0004271	E0198_004818	CLUG_05412
OG0004272	E0198_004819	CLUG_05413
OG0004273	E0198_004820	CLUG_05415
OG0004274	E0198_004821	CLUG_05416
OG0004275	E0198_004822	CLUG_05417
OG0004276	E0198_004823	CLUG_05419
OG0004277	E0198_004824	CLUG_05420
OG0004278	E0198_004825	CLUG_05421
OG0004279	E0198_004826	CLUG_05422
OG0004280	E0198_004827	CLUG_05425
OG0004281	E0198_004828	CLUG_05426
OG0004282	E0198_004829	CLUG_05427
OG0004283	E0198_004830	CLUG_05428
OG0004284	E0198_004832	CLUG_05429
OG0004285	E0198_004833	CLUG_05430
OG0004286	E0198_004834	CLUG_05431
OG0004287	E0198_004835	CLUG_05432
OG0004288	E0198_004838	CLUG_05436
OG0004289	E0198_004839	CLUG_05437
OG0004290	E0198_004840	CLUG_05440
OG0004291	E0198_004842	CLUG_05441
OG0004292	E0198_004843	CLUG_05442
OG0004293	E0198_004844	CLUG_05443
OG0004294	E0198_004845	CLUG_05444
OG0004295	E0198_004847	CLUG_05446
OG0004296	E0198_004848	CLUG_05448
OG0004297	E0198_004849	CLUG_05451
OG0004298	E0198_004850	CLUG_05452
OG0004299	E0198_004851	CLUG_05455
OG0004300	E0198_004852	CLUG_05456
OG0004301	E0198_004853	CLUG_05457
OG0004302	E0198_004854	CLUG_05458
OG0004303	E0198_004855	CLUG_05459
OG0004304	E0198_004856	CLUG_05464
OG0004305	E0198_004858	CLUG_05465
OG0004306	E0198_004859	CLUG_05466
OG0004307	E0198_004862	CLUG_05469
OG0004308	E0198_004864	CLUG_05470
OG0004309	E0198_004865	CLUG_05471
OG0004310	E0198_004866	CLUG_05472
OG0004311	E0198_004867	CLUG_05473
OG0004312	E0198_004868	CLUG_05474
OG0004313	E0198_004869	CLUG_05475
OG0004314	E0198_004870	CLUG_05477
OG0004315	E0198_004871	CLUG_05478
OG0004316	E0198_004872	CLUG_05479
OG0004317	E0198_004873	CLUG_05481
OG0004318	E0198_004875	CLUG_05482
OG0004319	E0198_004876	CLUG_05483
OG0004320	E0198_004879	CLUG_05487
OG0004321	E0198_004880	CLUG_05488
OG0004322	E0198_004881	CLUG_05489
OG0004323	E0198_004882	CLUG_05494
OG0004324	E0198_004883	CLUG_05496
OG0004325	E0198_004884	CLUG_05497
OG0004326	E0198_004885	CLUG_05498
OG0004327	E0198_004887	CLUG_05499
OG0004328	E0198_004888	CLUG_05500
OG0004329	E0198_004889	CLUG_05501
OG0004330	E0198_004890	CLUG_05502
OG0004331	E0198_004891	CLUG_05503
OG0004332	E0198_004892	CLUG_05504
OG0004333	E0198_004893	CLUG_05505
OG0004334	E0198_004894	CLUG_05506
OG0004335	E0198_004895	CLUG_05509
OG0004336	E0198_004896	CLUG_05510
OG0004337	E0198_004897	CLUG_05511
OG0004338	E0198_004898	CLUG_05512
OG0004339	E0198_004899	CLUG_05513
OG0004340	E0198_004900	CLUG_05514
OG0004341	E0198_004901	CLUG_05515
OG0004342	E0198_004902	CLUG_05516
OG0004343	E0198_004903	CLUG_05517
OG0004344	E0198_004904	CLUG_05518
OG0004345	E0198_004906	CLUG_05520
OG0004346	E0198_004909	CLUG_05521
OG0004347	E0198_004910	CLUG_05522
OG0004348	E0198_004911	CLUG_05523
OG0004349	E0198_004912	CLUG_05524
OG0004350	E0198_004913	CLUG_05525
OG0004351	E0198_004914	CLUG_05529
OG0004352	E0198_004915	CLUG_05530
OG0004353	E0198_004916	CLUG_05531
OG0004354	E0198_004917	CLUG_05532
OG0004355	E0198_004918	CLUG_05533
OG0004356	E0198_004923	CLUG_05536
OG0004357	E0198_004924	CLUG_05537
OG0004358	E0198_004925	CLUG_05538
OG0004359	E0198_004926	CLUG_05539
OG0004360	E0198_004927	CLUG_05540
OG0004361	E0198_004928	CLUG_05541
OG0004362	E0198_004929	CLUG_05542
OG0004363	E0198_004930	CLUG_05544
OG0004364	E0198_004931	CLUG_05545
OG0004365	E0198_004932	CLUG_05546
OG0004366	E0198_004933	CLUG_05547
OG0004367	E0198_004934	CLUG_05548
OG0004368	E0198_004935	CLUG_05549
OG0004369	E0198_004936	CLUG_05551
OG0004370	E0198_004937	CLUG_05552
OG0004371	E0198_004938	CLUG_05555
OG0004372	E0198_004939	CLUG_05556
OG0004373	E0198_004940	CLUG_05557
OG0004374	E0198_004941	CLUG_05558
OG0004375	E0198_004943	CLUG_05559
OG0004376	E0198_004944	CLUG_05560
OG0004377	E0198_004945	CLUG_05561
OG0004378	E0198_004946	CLUG_05563
OG0004379	E0198_004948	CLUG_05565
OG0004380	E0198_004949	CLUG_05566
OG0004381	E0198_004950	CLUG_05567
OG0004382	E0198_004951	CLUG_05568
OG0004383	E0198_004952	CLUG_05569
OG0004384	E0198_004953	CLUG_05570
OG0004385	E0198_004954	CLUG_05571
OG0004386	E0198_004955	CLUG_05572
OG0004387	E0198_004956	CLUG_05574
OG0004388	E0198_004958	CLUG_05575
OG0004389	E0198_004960	CLUG_05576
OG0004390	E0198_004961	CLUG_05577
OG0004391	E0198_004962	CLUG_05578
OG0004392	E0198_004963	CLUG_05579
OG0004393	E0198_004964	CLUG_05580
OG0004394	E0198_004967	CLUG_05584
OG0004395	E0198_004969	CLUG_05589
OG0004397	E0198_004978	CLUG_05608
OG0004398	E0198_004979	CLUG_05609
OG0004399	E0198_004980	CLUG_05610
OG0004400	E0198_004981	CLUG_05611
OG0004401	E0198_004982	CLUG_05612
OG0004402	E0198_004983	CLUG_05613
OG0004403	E0198_004985	CLUG_05615
OG0004404	E0198_004986	CLUG_05617
OG0004405	E0198_004988	CLUG_05618
OG0004406	E0198_004989	CLUG_05619
OG0004407	E0198_004990	CLUG_05621
OG0004408	E0198_004991	CLUG_05622
OG0004409	E0198_004992	CLUG_05623
OG0004410	E0198_004993	CLUG_05627
OG0004411	E0198_004995	CLUG_05628
OG0004412	E0198_004996	CLUG_05629
OG0004413	E0198_004997	CLUG_05631
OG0004414	E0198_004998	CLUG_05632
OG0004415	E0198_005000	CLUG_05634
OG0004416	E0198_005002	CLUG_05635
OG0004417	E0198_005003	CLUG_05636
OG0004418	E0198_005004	CLUG_05637
OG0004419	E0198_005005	CLUG_05639
OG0004420	E0198_005006	CLUG_05640
OG0004421	E0198_005007	CLUG_05641
OG0004422	E0198_005008	CLUG_05643
OG0004423	E0198_005009	CLUG_05644
OG0004424	E0198_005010	CLUG_05646
OG0004425	E0198_005011	CLUG_05647
OG0004426	E0198_005012	CLUG_05649
OG0004427	E0198_005015	CLUG_05652
OG0004428	E0198_005017	CLUG_05654
